datetime date price_m1 price_m2 price_m3 p1_charge_mw p1_discharge_mw p2_charge_mw p2_discharge_mw p3_charge_mw p3_discharge_mw soc_mwh revenue_m1 revenue_m2 revenue_m3 total_revenue p_charge p_discharge
"2018-04-28 02:00:00" 2018-04-28 46.11 52.27 55.400000000000006 1.7811634 0.0 0.0 0.0 0.21883657 0.0 0.95 -41.064722187 0.0 -6.0617729890000005 -47.126495176 1.9999999700000002 0.0
"2018-04-28 02:30:00" 2018-04-28 46.37 48.21 55.400000000000006 1.7811634 0.0 0.0 0.0 0.21883657 0.0 1.9 -41.296273428999996 0.0 -6.0617729890000005 -47.358046417999994 1.9999999700000002 0.0
"2018-04-28 03:00:00" 2018-04-28 46.3 53.27 55.400000000000006 1.7811634 0.0 0.0 0.0 0.21883657 0.0 2.85 -41.23393271 0.0 -6.0617729890000005 -47.295705698999996 1.9999999700000002 0.0
"2018-04-28 03:30:00" 2018-04-28 45.66 49.04 55.400000000000006 1.7811634 0.0 0.0 0.0 0.21883657 0.0 3.8 -40.663960421999995 0.0 -6.0617729890000005 -46.72573341099999 1.9999999700000002 0.0
"2018-04-28 04:00:00" 2018-04-28 47.03 53.65 55.400000000000006 1.7811634 0.0 0.0 2.0 0.21883657 0.0 3.6973684 -41.884057351 53.65 -6.0617729890000005 5.704169659999995 1.9999999700000002 2.0
"2018-04-28 04:30:00" 2018-04-28 48.63 53.05 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 3.8013158 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 05:00:00" 2018-04-28 49.4 52.49 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 3.9052632 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 05:30:00" 2018-04-28 49.44 53.49 55.400000000000006 0.0 0.0 0.0 0.0175 0.21883657 0.0 4.0 0.0 0.46803750000000005 -6.0617729890000005 -5.593735489 0.21883657 0.0175
"2018-04-28 06:00:00" 2018-04-28 55.64 55.74 55.400000000000006 0.0 0.0 0.0 0.1975 0.21883657 0.0 4.0 0.0 5.504325000000001 -6.0617729890000005 -0.5574479889999999 0.21883657 0.1975
"2018-04-28 06:30:00" 2018-04-28 60.53 66.63 55.400000000000006 0.0 0.0 0.0 0.785 0.21883657 0.0 3.6907895 0.0 26.152275 -6.0617729890000005 20.090502010999998 0.21883657 0.785
"2018-04-28 07:00:00" 2018-04-28 60.64 65.63 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 3.7947368 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 07:30:00" 2018-04-28 61.56 66.91 55.400000000000006 0.0 0.0 0.0 2.0 0.21883657 0.0 2.8460526 0.0 66.91 -6.0617729890000005 60.848227011 0.21883657 2.0
"2018-04-28 08:00:00" 2018-04-28 69.95 72.37 55.400000000000006 0.0 0.0 0.0 2.0 0.21883657 0.0 1.8973684 0.0 72.37 -6.0617729890000005 66.308227011 0.21883657 2.0
"2018-04-28 08:30:00" 2018-04-28 69.2 69.55 55.400000000000006 0.0 0.0 0.0 2.0 0.21883657 0.0 0.94868421 0.0 69.55 -6.0617729890000005 63.488227011 0.21883657 2.0
"2018-04-28 09:00:00" 2018-04-28 68.06 64.79 55.400000000000006 0.0 2.0 0.0 0.0 0.21883657 0.0 0.0 68.06 0.0 -6.0617729890000005 61.998227011000004 0.21883657 2.0
"2018-04-28 09:30:00" 2018-04-28 66.16 63.59 55.400000000000006 0.0 0.1975 0.0 0.0 0.21883657 0.0 0.0 6.5333 0.0 -6.0617729890000005 0.47152701099999916 0.21883657 0.1975
"2018-04-28 10:00:00" 2018-04-28 62.47 63.82 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 0.10394737 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 10:30:00" 2018-04-28 63.17 62.2 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 0.20789474 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 11:00:00" 2018-04-28 65.01 65.95 55.400000000000006 0.0 0.0 0.0 0.5925 0.21883657 0.0 0.0 0.0 19.5376875 -6.0617729890000005 13.475914511 0.21883657 0.5925
"2018-04-28 11:30:00" 2018-04-28 64.72 65.81 55.400000000000006 0.0 0.0 0.0 0.1975 0.21883657 0.0 0.0 0.0 6.498737500000001 -6.0617729890000005 0.4369645110000002 0.21883657 0.1975
"2018-04-28 12:00:00" 2018-04-28 56.39 53.1 55.400000000000006 0.0 0.0 1.7811634 0.0 0.21883657 0.0 0.95 0.0 -47.289888270000006 -6.0617729890000005 -53.351661259000004 1.9999999700000002 0.0
"2018-04-28 12:30:00" 2018-04-28 55.98 53.81 55.400000000000006 0.0 0.0 1.7811634 0.0 0.21883657 0.0 1.9 0.0 -47.922201277000006 -6.0617729890000005 -53.983974266000004 1.9999999700000002 0.0
"2018-04-28 13:00:00" 2018-04-28 55.6 56.43 55.400000000000006 1.7811634 0.0 0.0 0.0 0.21883657 0.0 2.85 -49.51634252 0.0 -6.0617729890000005 -55.578115509 1.9999999700000002 0.0
"2018-04-28 13:30:00" 2018-04-28 56.24 56.96 55.400000000000006 1.7811634 0.0 0.0 0.0 0.21883657 0.0 3.8 -50.086314808000004 0.0 -6.0617729890000005 -56.148087797 1.9999999700000002 0.0
"2018-04-28 14:00:00" 2018-04-28 57.95 59.64 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 3.9039474 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 14:30:00" 2018-04-28 57.52 63.53 55.400000000000006 0.0 0.0 0.0 0.015 0.21883657 0.0 4.0 0.0 0.476475 -6.0617729890000005 -5.585297989000001 0.21883657 0.015
"2018-04-28 15:00:00" 2018-04-28 57.62 64.99 55.400000000000006 1.7811634 0.0 0.0 1.805 0.21883657 0.0 4.0 -51.315317553999996 58.65347499999999 -6.0617729890000005 1.2763844569999963 1.9999999700000002 1.805
"2018-04-28 15:30:00" 2018-04-28 60.31 72.16 55.400000000000006 1.7811634 0.0 0.0 1.805 0.21883657 0.0 4.0 -53.710982327 65.1244 -6.0617729890000005 5.35164468399999 1.9999999700000002 1.805
"2018-04-28 16:00:00" 2018-04-28 70.29 79.03 55.400000000000006 0.0 0.0 0.0 2.0 0.21883657 0.0 3.0513158 0.0 79.03 -6.0617729890000005 72.968227011 0.21883657 2.0
"2018-04-28 16:30:00" 2018-04-28 74.04 80.54 55.400000000000006 0.0 0.0 0.0 2.0 0.21883657 0.0 2.1026316 0.0 80.54 -6.0617729890000005 74.478227011 0.21883657 2.0
"2018-04-28 17:00:00" 2018-04-28 72.23 83.64 55.400000000000006 0.0 0.0 0.0 2.0 0.21883657 0.0 1.1539474 0.0 83.64 -6.0617729890000005 77.578227011 0.21883657 2.0
"2018-04-28 17:30:00" 2018-04-28 71.74 81.81 55.400000000000006 0.0 0.0 0.0 2.0 0.21883657 0.0 0.20526316 0.0 81.81 -6.0617729890000005 75.748227011 0.21883657 2.0
"2018-04-28 18:00:00" 2018-04-28 63.31 74.5 55.400000000000006 1.7811634 0.0 0.0 2.0 0.21883657 0.0 0.10263158 -56.382727427000006 74.5 -6.0617729890000005 12.055499583999993 1.9999999700000002 2.0
"2018-04-28 18:30:00" 2018-04-28 62.94 74.05 55.400000000000006 1.7811634 0.0 0.0 2.0 0.21883657 0.0 0.0 -56.053212198 74.05 -6.0617729890000005 11.935014812999999 1.9999999700000002 2.0
"2018-04-28 19:00:00" 2018-04-28 59.68 68.84 55.400000000000006 1.7811634 0.0 0.0 1.805 0.21883657 0.0 0.0 -53.149915856 62.1281 -6.0617729890000005 2.916411155000003 1.9999999700000002 1.805
"2018-04-28 19:30:00" 2018-04-28 60.42 65.85 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 0.10394737 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 20:00:00" 2018-04-28 59.98 66.38 55.400000000000006 0.0 0.0 0.0 0.395 0.21883657 0.0 0.0 0.0 13.11005 -6.0617729890000005 7.048277010999999 0.21883657 0.395
"2018-04-28 20:30:00" 2018-04-28 57.46 63.9 55.400000000000006 1.7811634 0.0 0.0 1.805 0.21883657 0.0 0.0 -51.172824482 57.66974999999999 -6.0617729890000005 0.43515252899999 1.9999999700000002 1.805
"2018-04-28 21:00:00" 2018-04-28 54.4 60.81 55.400000000000006 1.7811634 0.0 0.0 1.805 0.21883657 0.0 0.0 -48.44764448 54.881025 -6.0617729890000005 0.37160753099999955 1.9999999700000002 1.805
"2018-04-28 21:30:00" 2018-04-28 52.59 58.26 55.400000000000006 0.0 0.0 0.0 0.1975 0.21883657 0.0 0.0 0.0 5.753175 -6.0617729890000005 -0.3085979890000008 0.21883657 0.1975
"2018-04-28 22:00:00" 2018-04-28 47.41 49.79 55.400000000000006 1.7811634 0.0 0.0 0.0 0.21883657 0.0 0.95 -42.222478396999996 0.0 -6.0617729890000005 -48.284251385999994 1.9999999700000002 0.0
"2018-04-28 22:30:00" 2018-04-28 49.26 51.93 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 1.0539474 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 23:00:00" 2018-04-28 50.18 53.83 55.400000000000006 0.0 0.0 0.0 0.0 0.21883657 0.0 1.1578947 0.0 0.0 -6.0617729890000005 -6.0617729890000005 0.21883657 0.0
"2018-04-28 23:30:00" 2018-04-28 51.45 56.47 55.400000000000006 0.0 0.0 0.0 2.0 0.21883657 0.0 0.20921053 0.0 56.47 -6.0617729890000005 50.408227011 0.21883657 2.0
"2018-04-29 00:00:00" 2018-04-29 51.75 54.16 54.6 0.0 0.0 0.0 0.0 0.0 0.0 0.20921053 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 00:30:00" 2018-04-29 50.2 52.01 54.6 0.0 0.0 0.0 0.0 0.0 0.0 0.20921053 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 01:00:00" 2018-04-29 50.86 54.49 54.6 0.0 0.0 0.0 0.3975 0.0 0.0 0.0 0.0 10.829887500000002 0.0 10.829887500000002 0.0 0.3975
"2018-04-29 01:30:00" 2018-04-29 48.54 51.65 54.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 02:00:00" 2018-04-29 45.63 52.49 54.6 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -45.63 47.372225 0.0 1.7422249999999977 2.0 1.805
"2018-04-29 02:30:00" 2018-04-29 44.31 50.8 54.6 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -44.31 45.846999999999994 0.0 1.536999999999992 2.0 1.805
"2018-04-29 03:00:00" 2018-04-29 44.51 50.2 54.6 2.0 0.0 0.0 1.61 0.0 0.0 0.10263158 -44.51 40.411 0.0 -4.098999999999997 2.0 1.61
"2018-04-29 03:30:00" 2018-04-29 44.12 50.62 54.6 2.0 0.0 0.0 2.0 0.0 0.0 0.0 -44.12 50.62 0.0 6.5 2.0 2.0
"2018-04-29 04:00:00" 2018-04-29 44.23 48.97 54.6 2.0 0.0 0.0 0.0 0.0 0.0 0.95 -44.23 0.0 0.0 -44.23 2.0 0.0
"2018-04-29 04:30:00" 2018-04-29 44.2 47.6 54.6 2.0 0.0 0.0 0.0 0.0 0.0 1.9 -44.2 0.0 0.0 -44.2 2.0 0.0
"2018-04-29 05:00:00" 2018-04-29 45.29 47.34 54.6 0.42105263 0.0 0.0 0.0 0.0 0.0 2.1 -9.534736806349999 0.0 0.0 -9.534736806349999 0.42105263 0.0
"2018-04-29 05:30:00" 2018-04-29 45.04 47.08 54.6 2.0 0.0 0.0 0.0 0.0 0.0 3.05 -45.04 0.0 0.0 -45.04 2.0 0.0
"2018-04-29 06:00:00" 2018-04-29 44.99 49.96 54.6 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -44.99 0.0 0.0 -44.99 2.0 0.0
"2018-04-29 06:30:00" 2018-04-29 45.74 48.58 54.6 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 07:00:00" 2018-04-29 47.06 48.44 54.6 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 07:30:00" 2018-04-29 50.78 55.61 54.6 0.0 0.0 0.0 2.0 0.0 0.0 2.9473684 0.0 55.61 0.0 55.61 0.0 2.0
"2018-04-29 08:00:00" 2018-04-29 51.83 56.74 54.6 0.0 0.0 0.0 2.0 0.0 0.0 1.8947368 0.0 56.74 0.0 56.74 0.0 2.0
"2018-04-29 08:30:00" 2018-04-29 53.6 49.06 54.6 0.0 0.0 2.0 0.0 0.0 0.0 2.8447368 0.0 -49.06 0.0 -49.06 2.0 0.0
"2018-04-29 09:00:00" 2018-04-29 57.03 52.61 54.6 0.0 2.0 0.0 0.0 0.0 0.0 1.7921053 57.03 0.0 0.0 57.03 0.0 2.0
"2018-04-29 09:30:00" 2018-04-29 54.8 54.67 54.6 0.0 1.22 0.0 0.0 0.0 0.0 1.15 33.428 0.0 0.0 33.428 0.0 1.22
"2018-04-29 10:00:00" 2018-04-29 54.32 54.3 54.6 0.0 0.0 0.0 0.0 0.0 0.0 1.15 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 10:30:00" 2018-04-29 53.7 50.61 54.6 0.0 0.0 0.0 0.0 0.0 0.0 1.15 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 11:00:00" 2018-04-29 54.56 52.42 54.6 0.0 0.0 0.0 0.0 0.0 0.0 1.15 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 11:30:00" 2018-04-29 53.87 49.04 54.6 0.0 0.0 2.0 0.0 0.0 0.0 2.1 0.0 -49.04 0.0 -49.04 2.0 0.0
"2018-04-29 12:00:00" 2018-04-29 54.01 50.73 54.6 0.0 0.0 0.0 0.0 0.0 0.0 2.1 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 12:30:00" 2018-04-29 52.71 49.15 54.6 0.0 0.0 2.0 0.0 0.0 0.0 3.05 0.0 -49.15 0.0 -49.15 2.0 0.0
"2018-04-29 13:00:00" 2018-04-29 52.28 53.64 54.6 0.0 0.0 0.0 0.0 0.0 0.0 3.05 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 13:30:00" 2018-04-29 50.05 46.38 54.6 0.0 0.0 2.0 0.0 0.0 0.0 4.0 0.0 -46.38 0.0 -46.38 2.0 0.0
"2018-04-29 14:00:00" 2018-04-29 56.41 56.89 54.6 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 14:30:00" 2018-04-29 57.5 58.83 54.6 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 15:00:00" 2018-04-29 59.37 65.33 54.6 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 15:30:00" 2018-04-29 66.64 74.3 54.6 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -66.64 67.05574999999999 0.0 0.4157499999999885 2.0 1.805
"2018-04-29 16:00:00" 2018-04-29 70.06 81.44 54.6 0.0 0.0 0.0 2.0 0.0 0.0 2.9473684 0.0 81.44 0.0 81.44 0.0 2.0
"2018-04-29 16:30:00" 2018-04-29 71.47 83.26 54.6 0.0 0.0 0.0 2.0 0.0 0.0 1.8947368 0.0 83.26 0.0 83.26 0.0 2.0
"2018-04-29 17:00:00" 2018-04-29 69.7 79.13 54.6 0.0 0.0 0.0 2.0 0.0 0.0 0.84210526 0.0 79.13 0.0 79.13 0.0 2.0
"2018-04-29 17:30:00" 2018-04-29 69.68 74.89 54.6 0.0 0.0 0.0 1.6 0.0 0.0 0.0 0.0 59.912000000000006 0.0 59.912000000000006 0.0 1.6
"2018-04-29 18:00:00" 2018-04-29 64.89 72.47 54.6 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -64.89 65.404175 0.0 0.5141749999999945 2.0 1.805
"2018-04-29 18:30:00" 2018-04-29 63.48 70.89 54.6 2.0 0.0 0.0 0.0 0.0 0.0 0.95 -63.48 0.0 0.0 -63.48 2.0 0.0
"2018-04-29 19:00:00" 2018-04-29 64.6 72.19 54.6 0.21606648 0.0 0.0 2.0 0.0 0.0 0.0 -6.978947303999999 72.19 0.0 65.211052696 0.21606648 2.0
"2018-04-29 19:30:00" 2018-04-29 64.47 70.01 54.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 20:00:00" 2018-04-29 58.61 67.07 54.6 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -58.61 60.530674999999995 0.0 1.9206749999999957 2.0 1.805
"2018-04-29 20:30:00" 2018-04-29 54.25 62.88 54.6 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -54.25 56.7492 0.0 2.499200000000002 2.0 1.805
"2018-04-29 21:00:00" 2018-04-29 54.34 55.8 54.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 21:30:00" 2018-04-29 53.26 59.87 54.6 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -53.26 54.032675 0.0 0.7726749999999996 2.0 1.805
"2018-04-29 22:00:00" 2018-04-29 49.81 56.49 54.6 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -49.81 50.982225 0.0 1.1722249999999974 2.0 1.805
"2018-04-29 22:30:00" 2018-04-29 49.04 51.76 54.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 23:00:00" 2018-04-29 47.36 50.81 54.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-29 23:30:00" 2018-04-29 44.66 47.45 54.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 00:00:00" 2018-04-30 40.89 46.57 51.8 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -40.89 42.029424999999996 0.0 1.1394249999999957 2.0 1.805
"2018-04-30 00:30:00" 2018-04-30 41.34 44.55 51.8 2.0 0.0 0.0 0.0 0.0 0.0 0.95 -41.34 0.0 0.0 -41.34 2.0 0.0
"2018-04-30 01:00:00" 2018-04-30 42.35 42.41 51.8 0.0 0.0 0.0 0.0 0.0 0.0 0.95 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 01:30:00" 2018-04-30 41.61 45.44 51.8 0.0 0.0 0.0 0.0 0.0 0.0 0.95 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 02:00:00" 2018-04-30 41.22 46.7 51.8 2.0 0.0 0.0 2.0 0.0 0.0 0.84736842 -41.22 46.7 0.0 5.480000000000004 2.0 2.0
"2018-04-30 02:30:00" 2018-04-30 40.64 47.25 51.8 2.0 0.0 0.0 2.0 0.0 0.0 0.74473684 -40.64 47.25 0.0 6.609999999999999 2.0 2.0
"2018-04-30 03:00:00" 2018-04-30 40.69 46.01 51.8 2.0 0.0 0.0 1.035 0.0 0.0 1.15 -40.69 23.810174999999997 0.0 -16.879825 2.0 1.035
"2018-04-30 03:30:00" 2018-04-30 40.24 45.55 51.8 2.0 0.0 0.0 0.0 0.0 0.0 2.1 -40.24 0.0 0.0 -40.24 2.0 0.0
"2018-04-30 04:00:00" 2018-04-30 39.42 41.54 51.8 2.0 0.0 0.0 0.0 0.0 0.0 3.05 -39.42 0.0 0.0 -39.42 2.0 0.0
"2018-04-30 04:30:00" 2018-04-30 41.26 45.51 51.8 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -41.26 0.0 0.0 -41.26 2.0 0.0
"2018-04-30 05:00:00" 2018-04-30 53.77 54.02 51.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 05:30:00" 2018-04-30 49.36 56.3 51.8 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -49.36 50.81075 0.0 1.4507499999999993 2.0 1.805
"2018-04-30 06:00:00" 2018-04-30 52.66 56.72 51.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 06:30:00" 2018-04-30 58.98 61.15 51.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 07:00:00" 2018-04-30 64.16 70.36 51.8 0.0 0.0 0.0 2.0 0.0 0.0 2.9473684 0.0 70.36 0.0 70.36 0.0 2.0
"2018-04-30 07:30:00" 2018-04-30 64.44 70.65 51.8 0.0 0.0 0.0 2.0 0.0 0.0 1.8947368 0.0 70.65 0.0 70.65 0.0 2.0
"2018-04-30 08:00:00" 2018-04-30 66.4 68.45 51.8 0.0 0.0 0.0 2.0 0.0 0.0 0.84210526 0.0 68.45 0.0 68.45 0.0 2.0
"2018-04-30 08:30:00" 2018-04-30 66.38 67.18 51.8 0.0 0.0 0.0 1.6 0.0 0.0 0.0 0.0 53.74400000000001 0.0 53.74400000000001 0.0 1.6
"2018-04-30 09:00:00" 2018-04-30 65.35 63.46 51.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 09:30:00" 2018-04-30 62.95 62.83 51.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 10:00:00" 2018-04-30 48.84 45.82 51.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 10:30:00" 2018-04-30 47.71 42.82 51.8 0.0 0.0 2.0 0.0 0.0 0.0 0.95 0.0 -42.82 0.0 -42.82 2.0 0.0
"2018-04-30 11:00:00" 2018-04-30 48.02 44.77 51.8 0.0 0.0 0.42105263 0.0 0.0 0.0 1.15 0.0 -9.42526312255 0.0 -9.42526312255 0.42105263 0.0
"2018-04-30 11:30:00" 2018-04-30 47.63 46.62 51.8 0.0 0.0 0.0 0.0 0.0 0.0 1.15 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 12:00:00" 2018-04-30 46.04 44.01 51.8 0.0 0.0 2.0 0.0 0.0 0.0 2.1 0.0 -44.01 0.0 -44.01 2.0 0.0
"2018-04-30 12:30:00" 2018-04-30 46.01 44.0 51.8 0.0 0.0 2.0 0.0 0.0 0.0 3.05 0.0 -44.0 0.0 -44.0 2.0 0.0
"2018-04-30 13:00:00" 2018-04-30 45.71 40.94 51.8 0.0 0.0 2.0 0.0 0.0 0.0 4.0 0.0 -40.94 0.0 -40.94 2.0 0.0
"2018-04-30 13:30:00" 2018-04-30 45.68 46.32 51.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 14:00:00" 2018-04-30 47.54 46.4 51.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 14:30:00" 2018-04-30 47.41 48.83 51.8 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 15:00:00" 2018-04-30 47.58 53.18 51.8 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -47.58 47.994949999999996 0.0 0.4149499999999975 2.0 1.805
"2018-04-30 15:30:00" 2018-04-30 50.72 59.15 51.8 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -50.72 53.382875 0.0 2.6628749999999997 2.0 1.805
"2018-04-30 16:00:00" 2018-04-30 63.11 69.09 51.8 0.0 0.0 0.0 1.805 0.0 0.0 3.05 0.0 62.353725000000004 0.0 62.353725000000004 0.0 1.805
"2018-04-30 16:30:00" 2018-04-30 60.62 68.39 51.8 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -60.62 0.0 0.0 -60.62 2.0 0.0
"2018-04-30 17:00:00" 2018-04-30 60.01 69.45 51.8 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -60.01 62.678625000000004 0.0 2.668625000000006 2.0 1.805
"2018-04-30 17:30:00" 2018-04-30 61.31 71.3 51.8 2.0 0.0 0.0 1.805 0.0 0.0 4.0 -61.31 64.34825 0.0 3.038249999999991 2.0 1.805
"2018-04-30 18:00:00" 2018-04-30 68.23 79.42 51.8 0.65927978 0.0 0.0 2.0 0.0 0.0 3.2605263 -22.4913296947 79.42 0.0 56.9286703053 0.65927978 2.0
"2018-04-30 18:30:00" 2018-04-30 67.53 75.74 51.8 2.0 0.0 0.0 2.0 0.0 0.0 3.1578947 -67.53 75.74 0.0 8.209999999999994 2.0 2.0
"2018-04-30 19:00:00" 2018-04-30 68.87 77.08 51.8 0.0 0.0 0.0 2.0 0.0 0.0 2.1052632 0.0 77.08 0.0 77.08 0.0 2.0
"2018-04-30 19:30:00" 2018-04-30 72.49 81.17 51.8 0.0 0.0 0.0 2.0 0.0 0.0 1.0526316 0.0 81.17 0.0 81.17 0.0 2.0
"2018-04-30 20:00:00" 2018-04-30 70.28 76.66 51.8 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 76.66 0.0 76.66 0.0 2.0
"2018-04-30 20:30:00" 2018-04-30 65.9 71.37 51.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 21:00:00" 2018-04-30 55.96 62.16 51.8 2.0 0.0 0.0 1.805 0.0 0.0 0.0 -55.96 56.099399999999996 0.0 0.13939999999999486 2.0 1.805
"2018-04-30 21:30:00" 2018-04-30 53.98 58.14 51.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-04-30 22:00:00" 2018-04-30 48.11 51.09 51.8 2.0 0.0 0.0 0.0 0.0 0.0 0.95 -48.11 0.0 0.0 -48.11 2.0 0.0
"2018-04-30 22:30:00" 2018-04-30 46.14 48.51 51.8 2.0 0.0 0.0 0.0 0.0 0.0 1.9 -46.14 0.0 0.0 -46.14 2.0 0.0
"2018-04-30 23:00:00" 2018-04-30 45.85 49.18 51.8 2.0 0.0 0.0 0.0 0.0 0.0 2.85 -45.85 0.0 0.0 -45.85 2.0 0.0
"2018-04-30 23:30:00" 2018-04-30 48.25 52.27 51.8 0.42105263 0.0 0.0 0.0 0.0 0.0 3.05 -10.157894698749999 0.0 0.0 -10.157894698749999 0.42105263 0.0
"2018-05-01 00:00:00" 2018-05-01 48.18 52.55 49.0 2.0 0.0 0.0 0.0 0.0 0.0 4.0 -48.18 0.0 0.0 -48.18 2.0 0.0
"2018-05-01 00:30:00" 2018-05-01 48.48 51.78 49.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0
"2018-05-01 01:00:00" 2018-05-01 49.55 55.07 49.0 0.0 0.0 0.0 2.0 0.0 0.0 2.9473684 0.0 55.07 0.0 55.07 0.0 2.0
"2018-05-01 01:30:00" 2018-05-01 47.01 52.3 49.0 2.0 0.0 0.0 0.0 0.0 0.0 3.8973684 -47.01 0.0 0.0 -47.01 2.0 0.0
"2018-05-01 02:00:00" 2018-05-01 48.84 55.71 49.0 0.0 0.0 0.0 2.0 0.0 0.0 2.8447368 0.0 55.71 0.0 55.71 0.0 2.0
